val_loss,val_accuracy,loss,accuracy
0.16572406899333,0.960099995136261,0.5319830848455429,0.8529
0.11522770151495934,0.9763000011444092,0.14956409140427906,0.9657
0.10231602226495742,0.9789999723434448,0.11327823015848795,0.9774333
0.09705233484506608,0.9799000024795532,0.0984033809820811,0.98088336
0.08320117490291595,0.984000027179718,0.08910062372883161,0.98355
0.08510272119045258,0.984000027179718,0.08163338402311007,0.98645
0.08038408699631691,0.9847000241279602,0.07414692209362983,0.9882
0.0822996177315712,0.9847000241279602,0.0709607456445694,0.98863333
0.08024990465641021,0.9847999811172485,0.06775221870144209,0.9892
0.08418628202080726,0.9850999712944031,0.06386629204154015,0.9906833
0.07557871530652047,0.9872999787330627,0.060252663624286655,0.99185
0.07905169245004653,0.9865000247955322,0.05664309533834457,0.99291664
0.07734378906488419,0.98580002784729,0.055568249881267545,0.99301666
0.07361492117643356,0.9866999983787537,0.05316969608267148,0.9931
0.0775641159415245,0.9868999719619751,0.05083293883005778,0.9939167
0.0742306371986866,0.9873999953269958,0.04989958933989207,0.99406666
0.07082890435159206,0.9878000020980835,0.04987260487278303,0.99396664
0.07008879098296165,0.9879000186920166,0.046785532001654306,0.9948
0.06960552690625191,0.9882000088691711,0.04647389008998871,0.99473333
0.07032872835099697,0.9865000247955322,0.04619911156892777,0.9949333
0.06968709995150565,0.9876000285148621,0.04288761049111684,0.9957833
0.07328015705049037,0.9860000014305115,0.042848424998919166,0.9957833
0.06389098505973816,0.9900000095367432,0.04276687893072764,0.99585
0.06570480980277062,0.989799976348877,0.04120021449228128,0.99598336
0.07339881575107575,0.9879999756813049,0.041179838144779206,0.99605
0.06989275897741318,0.9882000088691711,0.03807486436764399,0.99728334
0.07081946339607238,0.9861999750137329,0.039408823917309446,0.9961
0.06756078844666481,0.9882000088691711,0.03725947596033414,0.9967
0.07151751774251461,0.9866999983787537,0.03659527136186759,0.99685
0.079768038341403,0.9842000007629395,0.03742792979578177,0.99653333
